Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
MTHFR_T34A	Q9NRN7	AASDHPPT	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|2|2	4	3	0.11	0.00|0.23|0.14	2|1|0	0.1225	0.2275	0.7749
MTHFR_T34A	P55036	PSMD4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|2	3	3	0.09	0.00|0.04|0.17	1|0|2	0.0683	0.1675	0.8158
MTHFR_T34A	O75396	SEC22B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|3|6	16	3	0.04	0.10|0.00|0.02	2|4|5	0.0425	0.1050	0.8379
MTHFR_T34A	P0DI83	RAB34	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.17	0.13|0.00|0.43	1|0|1	0.1850	0.4275	0.7037
MTHFR_T34A	Q99877	HIST1H2BN	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NZI8	IGF2BP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|5|5	16	3	0.00	0.00|0.00|0.00	13|3|7	0.0000	0.0000	0.9926
MTHFR_T34A	P08133	ANXA6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	2|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q14C86	GAPVD1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	1|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	P38646	HSPA9	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|6	12	3	0.00	0.00|0.00|0.00	9|3|4	0.0000	0.0000	0.9926
MTHFR_T34A	P61026	RAB10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|1	2	3	0.00	0.00|0.00|0.00	1|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BSJ8	ESYT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|2|5	12	3	0.05	0.08|0.00|0.07	1|3|4	0.0492	0.0775	0.8323
MTHFR_T34A	Q15785	TOMM34	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|3	9	3	0.01	0.00|0.01|0.01	3|3|1	0.0075	0.0100	0.8857
MTHFR_T34A	P35659	DEK	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	6|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62701	RPS4X	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	16|15|19	50	3	0.00	0.00|0.00|0.00	19|15|22	0.0000	0.0000	0.9926
MTHFR_T34A	P24534	EEF1B2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|1	6	3	0.00	0.00|0.00|0.00	4|3|1	0.0008	0.0025	0.9075
MTHFR_T34A	Q9Y3A5	SBDS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|2	7	3	0.51	0.36|0.83|0.37	1|1|0	0.5200	0.8300	0.4800
MTHFR_T34A	P49588	AARS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	8|6|5	19	3	0.01	0.05|0.00|0.00	5|4|4	0.0175	0.0500	0.8686
MTHFR_T34A	Q13573	SNW1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	13|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q04917	YWHAH	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P27694	RPA1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|3	7	3	0.00	0.00|0.00|0.00	14|0|5	0.0000	0.0000	0.9926
MTHFR_T34A	P27695	APEX1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62277	RPS13	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	13|10|14	37	3	0.00	0.00|0.00|0.00	15|11|15	0.0000	0.0000	0.9926
MTHFR_T34A	P17858	PFKL	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62273	RPS29	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|2	3	3	0.11	0.00|0.05|0.27	2|0|1	0.1067	0.2675	0.7857
MTHFR_T34A	Q9H3K6	BOLA2;BOLA2B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|2	4	3	0.44	0.58|0.00|0.61	1|0|0	0.3975	0.6125	0.5600
MTHFR_T34A	P61006	RAB8A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P60842	EIF4A1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|4|6	16	3	0.00	0.00|0.00|0.00	12|3|6	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BSD7	NTPCR	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	3|2|1	0.0000	0.0000	0.9926
MTHFR_T34A	O94979	SEC31A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.12	0.09|0.00|0.25	1|0|0	0.1133	0.2525	0.7785
MTHFR_T34A	O75083	WDR1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|1|1	6	3	0.01	0.01|0.00|0.00	5|2|1	0.0050	0.0150	0.8902
MTHFR_T34A	O00231	PSMD11	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|2|2	9	3	0.17	0.45|0.02|0.00	3|2|1	0.1575	0.4525	0.7304
MTHFR_T34A	O00232	PSMD12	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|5	7	3	0.01	0.00|0.00|0.03	5|1|3	0.0108	0.0325	0.8798
MTHFR_T34A	P42771	CDKN2A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|3	6	3	0.07	0.11|0.00|0.12	2|0|3	0.0758	0.1175	0.8101
MTHFR_T34A	O43156	TTI1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.06	0.04|0.00|0.13	1|0|1	0.0550	0.1300	0.8279
MTHFR_T34A	Q07065	CKAP4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|0|3	9	3	0.00	0.00|0.00|0.00	10|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	P37108	SRP14	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P58876	HIST1H2BD	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	P48643	CCT5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	16|12|16	44	3	0.00	0.00|0.00|0.00	16|9|17	0.0000	0.0000	0.9926
MTHFR_T34A	Q04760	GLO1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P06737	PYGL	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|4	7	3	0.13	0.01|0.00|0.35	3|1|1	0.1183	0.3475	0.7776
MTHFR_T34A	P55039	DRG2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	2|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NRG9	AAAS	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|4	9	3	0.00	0.00|0.00|0.00	6|3|4	0.0000	0.0000	0.9926
MTHFR_T34A	P46379	BAG6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|4	9	3	0.00	0.00|0.00|0.00	6|4|3	0.0000	0.0000	0.9926
MTHFR_T34A	Q15555	MAPRE2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|2	3	3	0.01	0.00|0.00|0.01	3|0|2	0.0050	0.0125	0.8902
MTHFR_T34A	Q14137	BOP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|1	2	3	0.00	0.00|0.00|0.00	12|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q01082	SPTBN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	56|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P50991	CCT4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	15|10|15	40	3	0.00	0.00|0.00|0.00	17|10|15	0.0000	0.0000	0.9926
MTHFR_T34A	P62280	RPS11	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	6|8|7	21	3	0.00	0.00|0.00|0.00	7|7|8	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BRX2	PELO	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	1|0|3	0.0000	0.0000	0.9926
MTHFR_T34A	P25398	RPS12	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|2	4	3	0.28	0.45|0.00|0.41	1|0|1	0.2883	0.4550	0.6295
MTHFR_T34A	P46783	RPS10	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|5	12	3	0.00	0.00|0.00|0.00	8|2|6	0.0000	0.0000	0.9926
MTHFR_T34A	P46782	RPS5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|2	6	3	0.00	0.00|0.00|0.00	4|1|4	0.0000	0.0000	0.9926
MTHFR_T34A	P46781	RPS9	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	14|9|11	34	3	0.00	0.00|0.00|0.00	18|13|17	0.0000	0.0000	0.9926
MTHFR_T34A	P26373	RPL13	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|4|5	16	3	0.00	0.00|0.00|0.00	11|3|9	0.0000	0.0000	0.9926
MTHFR_T34A	Q96D46	NMD3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|3|1	9	3	0.18	0.42|0.03|0.00	4|0|2	0.1508	0.4175	0.7335
MTHFR_T34A	Q8N5D0	WDTC1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|2|0	6	3	0.33	0.72|0.37|0.00	2|0|0	0.3650	0.7250	0.5819
MTHFR_T34A	A0A0A0MRZ7	IGKV2D-26	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	12|8|11	31	3	0.00	0.00|0.00|0.00	5|10|12	0.0000	0.0000	0.9926
MTHFR_T34A	Q71UM5	RPS27L	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|1	5	3	0.07	0.09|0.12|0.00	2|1|1	0.0725	0.1175	0.8130
MTHFR_T34A	P61956	SUMO2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	4|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q05682	CALD1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|2	2	3	0.07	0.00|0.00|0.22	1|0|1	0.0733	0.2200	0.8122
MTHFR_T34A	Q86UP2	KTN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	7|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q96DH6	MSI2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.07	0.14|0.03|0.03	1|0|2	0.0675	0.1450	0.8179
MTHFR_T34A	O43707	ACTN4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	8|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P59998	ARPC4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.01	0.02|0.00|0.00	4|0|1	0.0075	0.0175	0.8854
MTHFR_T34A	P54727	RAD23B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.00	0.00|0.00|0.00	3|2|3	0.0000	0.0000	0.9926
MTHFR_T34A	P51153	RAB13	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9Y3B4	SF3B6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|0	6	3	0.13	0.18|0.26|0.00	5|0|0	0.1450	0.2575	0.7458
MTHFR_T34A	Q96I24	FUBP3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|4	8	3	0.00	0.00|0.00|0.00	8|2|2	0.0000	0.0000	0.9926
MTHFR_T34A	O00303	EIF3F	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|5|5	15	3	0.00	0.00|0.00|0.00	5|4|6	0.0000	0.0000	0.9926
MTHFR_T34A	O95373	IPO7	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|2	6	3	0.02	0.05|0.00|0.00	3|0|2	0.0183	0.0500	0.8664
MTHFR_T34A	O95372	LYPLA2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P20700	LMNB1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|0	5	3	0.00	0.00|0.00|0.00	31|1|0	0.0000	0.0000	0.9926
MTHFR_T34A	P55884	EIF3B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	7|3|8	18	3	0.00	0.00|0.00|0.00	7|4|8	0.0000	0.0000	0.9926
MTHFR_T34A	Q99459	CDC5L	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	23|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q7Z6Z7	HUWE1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|3	3	3	0.02	0.00|0.00|0.09	2|0|2	0.0292	0.0875	0.8521
MTHFR_T34A	Q86XL3	ANKLE2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|2	7	3	0.02	0.04|0.01|0.00	1|2|3	0.0167	0.0350	0.8708
MTHFR_T34A	Q13185	CBX3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	3|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P28074	PSMB5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|3	8	3	0.40	0.47|0.22|0.49	0|1|2	0.3950	0.4950	0.5690
MTHFR_T34A	P11216	PYGB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	0|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q9H9B4	SFXN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|4	10	3	0.00	0.00|0.00|0.00	6|2|3	0.0000	0.0000	0.9926
MTHFR_T34A	Q71UI9	H2AFV	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|0	4	3	0.00	0.00|0.00|0.00	7|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BVP2	GNL3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	15|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q14008	CKAP5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	21|10|12	43	3	0.11	0.32|0.00|0.00	10|7|11	0.1058	0.3175	0.7874
MTHFR_T34A	Q13813	SPTAN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|0	3	3	0.00	0.00|0.00|0.00	82|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	P58546	MTPN	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.21	0.13|0.00|0.48	2|0|0	0.2042	0.4800	0.6855
MTHFR_T34A	P07737	PFN1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|4	9	3	0.01	0.00|0.00|0.03	4|2|2	0.0117	0.0325	0.8782
MTHFR_T34A	P35908	KRT2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|7|0	8	3	0.34	0.00|0.91|0.00	0|7|0	0.3050	0.9150	0.6235
MTHFR_T34A	P62851	RPS25	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|5	12	3	0.06	0.02|0.00|0.13	2|3|3	0.0533	0.1350	0.8298
MTHFR_T34A	P0DMV8	HSPA1A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	71|54|60	185	3	0.00	0.00|0.00|0.00	71|45|53	0.0000	0.0000	0.9926
MTHFR_T34A	P40938	RFC3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|0	5	3	0.03	0.01|0.06|0.00	5|0|1	0.0217	0.0575	0.8622
MTHFR_T34A	P61326	MAGOH	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|0	1	3	0.00	0.00|0.00|0.00	5|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P62854	RPS26	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|2	6	3	0.00	0.00|0.00|0.00	2|2|2	0.0025	0.0050	0.8984
MTHFR_T34A	P28066	PSMA5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|0|3	6	3	0.06	0.09|0.00|0.09	2|1|2	0.0633	0.0950	0.8213
MTHFR_T34A	P52597	HNRNPF	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|0	4	3	0.00	0.00|0.00|0.00	8|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P40937	RFC5	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|2	5	3	0.00	0.00|0.00|0.00	8|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	P20290	BTF3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|1	2	3	0.00	0.00|0.00|0.00	6|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	P52292	KPNA2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|1|1	6	3	0.00	0.00|0.00|0.00	9|1|2	0.0000	0.0000	0.9926
MTHFR_T34A	P05204	HMGN2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	6|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q9BWF3	RBM4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	8|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	O75190	DNAJB6	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|2	0.0000	0.0000	0.9926
MTHFR_T34A	O43324	EEF1E1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|2|1	4	3	0.01	0.00|0.02|0.00	2|2|1	0.0075	0.0200	0.8854
MTHFR_T34A	P23528	CFL1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	4|3|3	10	3	0.00	0.00|0.00|0.00	5|3|4	0.0000	0.0000	0.9926
MTHFR_T34A	P62917	RPL8	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|3|6	12	3	0.00	0.00|0.00|0.00	6|1|7	0.0000	0.0000	0.9926
MTHFR_T34A	P31943	HNRNPH1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|1	3	3	0.00	0.00|0.00|0.00	7|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P31942	HNRNPH3	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|3|0	5	3	0.00	0.00|0.00|0.00	8|0|0	0.0017	0.0050	0.9020
MTHFR_T34A	O15371	EIF3D	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|1	4	3	0.01	0.03|0.00|0.00	3|0|1	0.0133	0.0300	0.8738
MTHFR_T34A	Q15029	EFTUD2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|1|0	3	3	0.00	0.00|0.00|0.00	30|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P31946	YWHAB	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|3	7	3	0.01	0.01|0.00|0.01	3|1|3	0.0067	0.0125	0.8882
MTHFR_T34A	Q9H4A3	WNK1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|1	3	3	0.06	0.13|0.00|0.06	2|0|0	0.0642	0.1325	0.8200
MTHFR_T34A	P31948	STIP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	18|12|21	51	3	0.01	0.00|0.00|0.04	11|7|14	0.0142	0.0425	0.8725
MTHFR_T34A	Q15021	NCAPD2	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|3	5	3	0.02	0.00|0.00|0.06	3|1|1	0.0192	0.0575	0.8655
MTHFR_T34A	P55072	VCP	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|1|2	6	3	0.02	0.06|0.00|0.01	3|0|2	0.0242	0.0625	0.8578
MTHFR_T34A	Q86V81	ALYREF	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|1|0	2	3	0.00	0.00|0.00|0.00	7|1|0	0.0000	0.0000	0.9926
MTHFR_T34A	Q00796	SORD	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	5|2|3	10	3	0.02	0.08|0.00|0.00	2|3|3	0.0258	0.0775	0.8563
MTHFR_T34A	Q9Y371	SH3GLB1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.16	0.08|0.00|0.37	0|0|2	0.1483	0.3675	0.7392
MTHFR_T34A	Q9H0U4	RAB1B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	0|0|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q9H0U3	MAGT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|1|0	1	3	0.00	0.00|0.00|0.00	1|0|0	0.0000	0.0000	0.9926
MTHFR_T34A	P63151	PPP2R2A	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	1|0|2	3	3	0.19	0.20|0.00|0.45	0|0|0	0.2175	0.4475	0.6766
MTHFR_T34A	Q13442	PDAP1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	0|0|1	1	3	0.00	0.00|0.00|0.00	2|1|1	0.0000	0.0000	0.9926
MTHFR_T34A	Q9NTJ3	SMC4	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|2|4	8	3	0.00	0.00|0.00|0.00	4|1|4	0.0008	0.0025	0.9075
MTHFR_T34A	P00492	HPRT1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|3	5	3	0.10	0.06|0.00|0.24	3|1|0	0.1000	0.2400	0.7907
MTHFR_T34A	P51570	GALK1	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	3|2|3	8	3	0.02	0.02|0.00|0.01	2|2|2	0.0142	0.0250	0.8730
MTHFR_T34A	O75688	PPM1B	IP_MTHFR_T34A5F|IP_MTHFR_T34A1F|IP_MTHFR_T34A18F	2|0|0	2	3	0.14	0.44|0.00|0.00	0|0|0	0.1458	0.4375	0.7433
