#BaitName_Condition,#APName,#PreyName,#SpectralCounts
MTHFR_T34A,MTHFR_T34A18F,Q9UBX3,1
MTHFR_T34A,MTHFR_T34A18F,Q13838,1
MTHFR_T34A,MTHFR_T34A18F,Q15555,2
MTHFR_T34A,MTHFR_T34A18F,P23258,2
MTHFR_T34A,MTHFR_T34A18F,Q9NRH3,2
MTHFR_T34A,MTHFR_T34A18F,Q86TB9,1
MTHFR_T34A,MTHFR_T34A18F,Q15181,1
MTHFR_T34A,MTHFR_T34A18F,Q9Y2T2,1
MTHFR_T34A,MTHFR_T34A18F,P15927,1
MTHFR_T34A,MTHFR_T34A18F,Q8N4V1,1
MTHFR_T34A,MTHFR_T34A18F,Q99497,1
MTHFR_T34A,MTHFR_T34A18F,O43324,1
MTHFR_T34A,MTHFR_T34A18F,O15371,1
MTHFR_T34A,MTHFR_T34A18F,P20290,1
MTHFR,MTHFR_WT18F,P42898,471
MTHFR,MTHFR_WT18F,O43242,1
MTHFR,MTHFR_WT18F,P47897,8
MTHFR,MTHFR_WT18F,P40429,6
MTHFR,MTHFR_WT18F,P61011,2
MTHFR,MTHFR_WT18F,P53618,4
MTHFR,MTHFR_WT18F,P07900,31
MTHFR,MTHFR_WT18F,P08238,26
MTHFR,MTHFR_WT18F,P07910,6
MTHFR,MTHFR_WT18F,P51991,3
MTHFR,MTHFR_WT18F,P09651,12
MTHFR,MTHFR_WT18F,P22626,9
MTHFR,MTHFR_WT18F,Q13151,1
MTHFR,MTHFR_WT18F,P35250,3
MTHFR,MTHFR_WT18F,P00338,6
MTHFR,MTHFR_WT18F,Q9NTJ3,3
MTHFR,MTHFR_WT18F,P62701,22
MTHFR,MTHFR_WT18F,O43432,1
MTHFR,MTHFR_WT18F,P84098,3
MTHFR,MTHFR_WT18F,P39656,5
MTHFR,MTHFR_WT18F,P46779,5
MTHFR,MTHFR_WT18F,P37108,3
MTHFR,MTHFR_WT18F,P62280,5
MTHFR,MTHFR_WT18F,P35998,1
MTHFR,MTHFR_WT18F,Q9Y5M8,5
MTHFR,MTHFR_WT18F,P62244,6
MTHFR,MTHFR_WT18F,P32969,9
MTHFR,MTHFR_WT18F,Q00577,2
MTHFR,MTHFR_WT18F,P21333,21
MTHFR,MTHFR_WT18F,Q6PKG0,3
MTHFR,MTHFR_WT18F,P13639,33
MTHFR,MTHFR_WT18F,P61353,5
MTHFR,MTHFR_WT18F,O94905,1
MTHFR,MTHFR_WT18F,P62899,5
MTHFR,MTHFR_WT18F,Q9BRX2,2
MTHFR,MTHFR_WT18F,Q9Y224,5
MTHFR,MTHFR_WT18F,P40227,17
MTHFR,MTHFR_WT18F,P55039,1
MTHFR,MTHFR_WT18F,Q9Y295,3
MTHFR,MTHFR_WT18F,P62826,5
MTHFR,MTHFR_WT18F,P49588,6
MTHFR,MTHFR_WT18F,P49368,11
MTHFR,MTHFR_WT18F,O14980,2
MTHFR,MTHFR_WT18F,P62195,2
MTHFR,MTHFR_WT18F,P26373,7
MTHFR,MTHFR_WT18F,P12277,5
MTHFR,MTHFR_WT18F,P43487,5
MTHFR,MTHFR_WT18F,Q99832,9
MTHFR,MTHFR_WT18F,Q9Y2Z0,7
MTHFR,MTHFR_WT18F,P09496,2
MTHFR,MTHFR_WT18F,O75369,3
MTHFR,MTHFR_WT18F,P26641,11
MTHFR,MTHFR_WT18F,Q7Z333,1
MTHFR,MTHFR_WT18F,P31689,23
MTHFR,MTHFR_WT18F,Q9UNX3,6
MTHFR,MTHFR_WT18F,P61254,6
MTHFR,MTHFR_WT18F,P46060,7
MTHFR,MTHFR_WT18F,P41252,13
MTHFR,MTHFR_WT18F,P11142,41
MTHFR,MTHFR_WT18F,P18077,1
MTHFR,MTHFR_WT18F,P62847,2
MTHFR,MTHFR_WT18F,O75832,1
MTHFR,MTHFR_WT18F,Q4G0F5,3
MTHFR,MTHFR_WT18F,O75436,1
MTHFR,MTHFR_WT18F,P28066,2
MTHFR,MTHFR_WT18F,P61081,2
MTHFR,MTHFR_WT18F,P63241,11
MTHFR,MTHFR_WT18F,P84090,1
MTHFR,MTHFR_WT18F,A0A0A0MRZ7,11
MTHFR,MTHFR_WT18F,A2NJV5,11
MTHFR,MTHFR_WT18F,A0A075B6S2,11
MTHFR,MTHFR_WT18F,Q5VTE0,14
MTHFR,MTHFR_WT18F,P0CG48,11
MTHFR,MTHFR_WT18F,P62979,11
MTHFR,MTHFR_WT18F,P0CG47,11
MTHFR,MTHFR_WT18F,P62987,11
MTHFR,MTHFR_WT18F,P36578,11
MTHFR,MTHFR_WT18F,Q9NZI8,6
MTHFR,MTHFR_WT18F,P22087,1
MTHFR,MTHFR_WT18F,P25789,2
MTHFR,MTHFR_WT18F,Q9Y678,6
MTHFR,MTHFR_WT18F,P22314,5
MTHFR,MTHFR_WT18F,P50991,16
MTHFR,MTHFR_WT18F,Q15149,3
MTHFR,MTHFR_WT18F,Q07065,8
MTHFR,MTHFR_WT18F,Q8NE71,2
MTHFR,MTHFR_WT18F,Q14152,14
MTHFR,MTHFR_WT18F,Q02878,13
MTHFR,MTHFR_WT18F,P60891,1
MTHFR,MTHFR_WT18F,P84243,6
MTHFR,MTHFR_WT18F,Q16695,6
MTHFR,MTHFR_WT18F,P68431,6
MTHFR,MTHFR_WT18F,Q71DI3,6
MTHFR,MTHFR_WT18F,P39023,8
MTHFR,MTHFR_WT18F,Q8TCJ2,1
MTHFR,MTHFR_WT18F,P32119,7
MTHFR,MTHFR_WT18F,P17987,13
MTHFR,MTHFR_WT18F,Q01082,1
MTHFR,MTHFR_WT18F,Q9NP79,1
MTHFR,MTHFR_WT18F,Q08211,13
MTHFR,MTHFR_WT18F,P56192,5
MTHFR,MTHFR_WT18F,Q9UJX3,1
MTHFR,MTHFR_WT18F,Q14137,1
MTHFR,MTHFR_WT18F,P42766,4
MTHFR,MTHFR_WT18F,Q9UNH7,1
MTHFR,MTHFR_WT18F,P61247,7
MTHFR,MTHFR_WT18F,P84077,2
MTHFR,MTHFR_WT18F,P61204,2
MTHFR,MTHFR_WT18F,P23396,12
MTHFR,MTHFR_WT18F,Q04637,16
MTHFR,MTHFR_WT18F,Q14974,5
MTHFR,MTHFR_WT18F,Q9Y285,3
MTHFR,MTHFR_WT18F,P61163,5
MTHFR,MTHFR_WT18F,P68032,1
MTHFR,MTHFR_WT18F,P68133,1
MTHFR,MTHFR_WT18F,P60709,7
MTHFR,MTHFR_WT18F,P63261,7
MTHFR,MTHFR_WT18F,Q9UBF2,2
MTHFR,MTHFR_WT18F,P0DMV8,65
MTHFR,MTHFR_WT18F,P0DMV9,65
MTHFR,MTHFR_WT18F,P17066,1
MTHFR,MTHFR_WT18F,P06733,15
MTHFR,MTHFR_WT18F,P04075,13
MTHFR,MTHFR_WT18F,Q15365,7
MTHFR,MTHFR_WT18F,Q15366,5
MTHFR,MTHFR_WT18F,P62829,7
MTHFR,MTHFR_WT18F,Q96HS1,2
MTHFR,MTHFR_WT18F,P25685,10
MTHFR,MTHFR_WT18F,O14617,1
MTHFR,MTHFR_WT18F,P54136,8
MTHFR,MTHFR_WT18F,P19338,10
MTHFR,MTHFR_WT18F,P46781,17
MTHFR,MTHFR_WT18F,A5YKK6,2
MTHFR,MTHFR_WT18F,P62917,6
MTHFR,MTHFR_WT18F,P31948,17
MTHFR,MTHFR_WT18F,O00231,5
MTHFR,MTHFR_WT18F,Q9UGI8,3
MTHFR,MTHFR_WT18F,Q14204,26
MTHFR,MTHFR_WT18F,P62906,5
MTHFR,MTHFR_WT18F,P23284,4
MTHFR,MTHFR_WT18F,P27708,15
MTHFR,MTHFR_WT18F,P27694,1
MTHFR,MTHFR_WT18F,P07814,13
MTHFR,MTHFR_WT18F,Q99615,7
MTHFR,MTHFR_WT18F,P11940,13
MTHFR,MTHFR_WT18F,Q06830,5
MTHFR,MTHFR_WT18F,P62495,2
MTHFR,MTHFR_WT18F,P05455,1
MTHFR,MTHFR_WT18F,P18124,9
MTHFR,MTHFR_WT18F,P48643,17
MTHFR,MTHFR_WT18F,Q9HB71,10
MTHFR,MTHFR_WT18F,Q14247,7
MTHFR,MTHFR_WT18F,O60884,14
MTHFR,MTHFR_WT18F,P62081,14
MTHFR,MTHFR_WT18F,Q86Y56,3
MTHFR,MTHFR_WT18F,P52292,3
MTHFR,MTHFR_WT18F,Q00610,32
MTHFR,MTHFR_WT18F,P63162,1
MTHFR,MTHFR_WT18F,P14678,1
MTHFR,MTHFR_WT18F,P78527,9
MTHFR,MTHFR_WT18F,O76021,1
MTHFR,MTHFR_WT18F,Q92974,5
MTHFR,MTHFR_WT18F,P49327,51
MTHFR,MTHFR_WT18F,P15531,4
MTHFR,MTHFR_WT18F,P22392,2
MTHFR,MTHFR_WT18F,Q92973,2
MTHFR,MTHFR_WT18F,P63244,5
MTHFR,MTHFR_WT18F,P62277,14
MTHFR,MTHFR_WT18F,P62913,4
MTHFR,MTHFR_WT18F,P46783,5
MTHFR,MTHFR_WT18F,O95372,3
MTHFR,MTHFR_WT18F,P14618,27
MTHFR,MTHFR_WT18F,B9A064,1
MTHFR,MTHFR_WT18F,P25786,3
MTHFR,MTHFR_WT18F,Q92616,21
MTHFR,MTHFR_WT18F,P61221,7
MTHFR,MTHFR_WT18F,Q16531,4
MTHFR,MTHFR_WT18F,O43318,2
MTHFR,MTHFR_WT18F,P62937,11
MTHFR,MTHFR_WT18F,P62851,5
MTHFR,MTHFR_WT18F,Q6FI13,4
MTHFR,MTHFR_WT18F,P62424,6
MTHFR,MTHFR_WT18F,P15880,7
MTHFR,MTHFR_WT18F,P12236,1
MTHFR,MTHFR_WT18F,P05141,3
MTHFR,MTHFR_WT18F,P17812,4
MTHFR,MTHFR_WT18F,P55010,1
MTHFR,MTHFR_WT18F,P05387,10
MTHFR,MTHFR_WT18F,P50914,6
MTHFR,MTHFR_WT18F,P04406,8
MTHFR,MTHFR_WT18F,P08670,32
MTHFR,MTHFR_WT18F,Q05639,2
MTHFR,MTHFR_WT18F,P78371,20
MTHFR,MTHFR_WT18F,Q9P2J5,14
MTHFR,MTHFR_WT18F,P20042,4
MTHFR,MTHFR_WT18F,Q9Y3A5,2
MTHFR,MTHFR_WT18F,P05198,2
MTHFR,MTHFR_WT18F,P17844,2
MTHFR,MTHFR_WT18F,Q92841,1
MTHFR,MTHFR_WT18F,A6NDG6,2
MTHFR,MTHFR_WT18F,P05388,8
MTHFR,MTHFR_WT18F,Q13813,2
MTHFR,MTHFR_WT18F,O00571,6
MTHFR,MTHFR_WT18F,O94979,1
MTHFR,MTHFR_WT18F,Q14008,14
MTHFR,MTHFR_WT18F,P09874,10
MTHFR,MTHFR_WT18F,Q9UBQ0,2
MTHFR,MTHFR_WT18F,Q14157,7
MTHFR,MTHFR_WT18F,Q9H9B4,4
MTHFR,MTHFR_WT18F,P18206,6
MTHFR,MTHFR_WT18F,P62249,9
MTHFR,MTHFR_WT18F,P46778,6
MTHFR,MTHFR_WT18F,P15311,1
MTHFR,MTHFR_WT18F,P61313,5
MTHFR,MTHFR_WT18F,Q93008,4
MTHFR,MTHFR_WT18F,Q8N163,10
MTHFR,MTHFR_WT18F,P11586,20
MTHFR,MTHFR_WT18F,O43175,9
MTHFR,MTHFR_WT18F,O95816,2
MTHFR,MTHFR_WT18F,Q96HC4,5
MTHFR,MTHFR_WT18F,Q9BQE3,1
MTHFR,MTHFR_WT18F,P68366,1
MTHFR,MTHFR_WT18F,Q71U36,4
MTHFR,MTHFR_WT18F,A6NHL2,1
MTHFR,MTHFR_WT18F,Q05682,1
MTHFR,MTHFR_WT18F,P53680,1
MTHFR,MTHFR_WT18F,O15372,2
MTHFR,MTHFR_WT18F,Q15691,2
MTHFR,MTHFR_WT18F,P31946,3
MTHFR,MTHFR_WT18F,P61981,2
MTHFR,MTHFR_WT18F,P62258,7
MTHFR,MTHFR_WT18F,P27348,2
MTHFR,MTHFR_WT18F,P63104,3
MTHFR,MTHFR_WT18F,Q00796,2
MTHFR,MTHFR_WT18F,P60228,5
MTHFR,MTHFR_WT18F,Q14103,7
MTHFR,MTHFR_WT18F,P62273,1
MTHFR,MTHFR_WT18F,O00232,6
MTHFR,MTHFR_WT18F,Q92945,1
MTHFR,MTHFR_WT18F,P50990,17
MTHFR,MTHFR_WT18F,P46977,2
MTHFR,MTHFR_WT18F,P43307,2
MTHFR,MTHFR_WT18F,O43390,3
MTHFR,MTHFR_WT18F,O60506,3
MTHFR,MTHFR_WT18F,P11387,2
MTHFR,MTHFR_WT18F,Q99729,4
MTHFR,MTHFR_WT18F,P78344,9
MTHFR,MTHFR_WT18F,Q9P035,6
MTHFR,MTHFR_WT18F,Q9BWF3,1
MTHFR,MTHFR_WT18F,P06748,2
MTHFR,MTHFR_WT18F,Q9UQ80,6
MTHFR,MTHFR_WT18F,P25205,5
MTHFR,MTHFR_WT18F,O75396,5
MTHFR,MTHFR_WT18F,Q99417,2
MTHFR,MTHFR_WT18F,P15170,2
MTHFR,MTHFR_WT18F,O95163,1
MTHFR,MTHFR_WT18F,P62750,5
MTHFR,MTHFR_WT18F,Q9Y5A9,1
MTHFR,MTHFR_WT18F,Q7Z739,1
MTHFR,MTHFR_WT18F,Q6P2Q9,2
MTHFR,MTHFR_WT18F,P50402,4
MTHFR,MTHFR_WT18F,P62854,2
MTHFR,MTHFR_WT18F,P41091,6
MTHFR,MTHFR_WT18F,Q9P0I2,1
MTHFR,MTHFR_WT18F,O14654,21
MTHFR,MTHFR_WT18F,Q08752,2
MTHFR,MTHFR_WT18F,Q14244,3
MTHFR,MTHFR_WT18F,P53621,15
MTHFR,MTHFR_WT18F,P26599,9
MTHFR,MTHFR_WT18F,P62269,10
MTHFR,MTHFR_WT18F,P04843,13
MTHFR,MTHFR_WT18F,Q92900,10
MTHFR,MTHFR_WT18F,O60814,2
MTHFR,MTHFR_WT18F,Q93079,2
MTHFR,MTHFR_WT18F,P58876,2
MTHFR,MTHFR_WT18F,Q99879,2
MTHFR,MTHFR_WT18F,P57053,2
MTHFR,MTHFR_WT18F,P62807,2
MTHFR,MTHFR_WT18F,Q99880,2
MTHFR,MTHFR_WT18F,Q99877,2
MTHFR,MTHFR_WT18F,Q5QNW6,2
MTHFR,MTHFR_WT18F,P33778,1
MTHFR,MTHFR_WT18F,P23527,1
MTHFR,MTHFR_WT18F,P06899,1
MTHFR,MTHFR_WT18F,Q16778,1
MTHFR,MTHFR_WT18F,P55060,10
MTHFR,MTHFR_WT18F,O60925,2
MTHFR,MTHFR_WT18F,Q5T4S7,5
MTHFR,MTHFR_WT18F,Q9NSD9,4
MTHFR,MTHFR_WT18F,P0DP25,2
MTHFR,MTHFR_WT18F,P0DP24,2
MTHFR,MTHFR_WT18F,P0DP23,2
MTHFR,MTHFR_WT18F,P60842,7
MTHFR,MTHFR_WT18F,P53396,11
MTHFR,MTHFR_WT18F,Q9Y3I0,5
MTHFR,MTHFR_WT18F,Q13155,3
MTHFR,MTHFR_WT18F,Q10567,1
MTHFR,MTHFR_WT18F,P30085,2
MTHFR,MTHFR_WT18F,P83731,3
MTHFR,MTHFR_WT18F,P27635,7
MTHFR,MTHFR_WT18F,P46776,3
MTHFR,MTHFR_WT18F,P62241,7
MTHFR,MTHFR_WT18F,P13797,6
MTHFR,MTHFR_WT18F,P39019,4
MTHFR,MTHFR_WT18F,P51617,2
MTHFR,MTHFR_WT18F,P08240,7
MTHFR,MTHFR_WT18F,Q96KC8,1
MTHFR,MTHFR_WT18F,Q9BPX3,1
MTHFR,MTHFR_WT18F,O75534,7
MTHFR,MTHFR_WT18F,Q9H0U3,2
MTHFR,MTHFR_WT18F,Q9H3U1,4
MTHFR,MTHFR_WT18F,Q9NVA2,1
MTHFR,MTHFR_WT18F,Q16181,6
MTHFR,MTHFR_WT18F,Q9UG63,1
MTHFR,MTHFR_WT18F,P54577,4
MTHFR,MTHFR_WT18F,P12004,1
MTHFR,MTHFR_WT18F,Q9Y266,11
MTHFR,MTHFR_WT18F,P52272,12
MTHFR,MTHFR_WT18F,P62753,2
MTHFR,MTHFR_WT18F,P24666,1
MTHFR,MTHFR_WT18F,P62805,15
MTHFR,MTHFR_WT18F,P35579,6
MTHFR,MTHFR_WT18F,Q9H0U4,1
MTHFR,MTHFR_WT18F,P49591,4
MTHFR,MTHFR_WT18F,Q00535,1
MTHFR,MTHFR_WT18F,O15269,3
MTHFR,MTHFR_WT18F,Q99613,3
MTHFR,MTHFR_WT18F,P16615,13
MTHFR,MTHFR_WT18F,P20618,1
MTHFR,MTHFR_WT18F,P46379,4
MTHFR,MTHFR_WT18F,Q9Y3U8,2
MTHFR,MTHFR_WT18F,P59998,1
MTHFR,MTHFR_WT18F,P63173,7
MTHFR,MTHFR_WT18F,P37802,3
MTHFR,MTHFR_WT18F,P61978,13
MTHFR,MTHFR_WT18F,P51114,2
MTHFR,MTHFR_WT18F,Q92615,6
MTHFR,MTHFR_WT18F,P22234,3
MTHFR,MTHFR_WT18F,Q9NP97,1
MTHFR,MTHFR_WT18F,Q9Y3F4,4
MTHFR,MTHFR_WT18F,Q9HAV0,2
MTHFR,MTHFR_WT18F,Q5VYK3,8
MTHFR,MTHFR_WT18F,P30876,1
MTHFR,MTHFR_WT18F,P18621,6
MTHFR,MTHFR_WT18F,P28482,1
MTHFR,MTHFR_WT18F,P14868,8
MTHFR,MTHFR_WT18F,Q00839,8
MTHFR,MTHFR_WT18F,P28074,3
MTHFR,MTHFR_WT18F,P60660,2
MTHFR,MTHFR_WT18F,P23258,3
MTHFR,MTHFR_WT18F,Q9NRH3,3
MTHFR,MTHFR_WT18F,P50395,3
MTHFR,MTHFR_WT18F,Q16204,2
MTHFR,MTHFR_WT18F,Q13561,5
MTHFR,MTHFR_WT18F,P13010,1
MTHFR,MTHFR_WT18F,Q9Y230,12
MTHFR,MTHFR_WT18F,P68371,2
MTHFR,MTHFR_WT18F,P07437,26
MTHFR,MTHFR_WT18F,P04350,1
MTHFR,MTHFR_WT18F,P25398,1
MTHFR,MTHFR_WT18F,O14744,3
MTHFR,MTHFR_WT18F,P58107,1
MTHFR,MTHFR_WT18F,Q99956,6
MTHFR,MTHFR_WT18F,A0FGR8,2
MTHFR,MTHFR_WT18F,P35606,6
MTHFR,MTHFR_WT18F,Q9UHD8,1
MTHFR,MTHFR_WT18F,Q13885,1
MTHFR,MTHFR_WT18F,P19623,2
MTHFR,MTHFR_WT18F,P62266,3
MTHFR,MTHFR_WT18F,Q8WWM7,3
MTHFR,MTHFR_WT18F,P48444,4
MTHFR,MTHFR_WT18F,P23526,4
MTHFR,MTHFR_WT18F,Q96I24,3
MTHFR,MTHFR_WT18F,Q9Y371,3
MTHFR,MTHFR_WT18F,Q5SNT2,2
MTHFR,MTHFR_WT18F,P63092,1
MTHFR,MTHFR_WT18F,Q5JWF2,1
MTHFR,MTHFR_WT18F,Q9Y265,15
MTHFR,MTHFR_WT18F,P07305,1
MTHFR,MTHFR_WT18F,P33176,6
MTHFR,MTHFR_WT18F,P40222,2
MTHFR,MTHFR_WT18F,Q9UNE7,2
MTHFR,MTHFR_WT18F,P55072,3
MTHFR,MTHFR_WT18F,P08243,1
MTHFR,MTHFR_WT18F,P61026,1
MTHFR,MTHFR_WT18F,P61006,1
MTHFR,MTHFR_WT18F,P16949,5
MTHFR,MTHFR_WT18F,P55884,8
MTHFR,MTHFR_WT18F,O00410,2
MTHFR,MTHFR_WT18F,Q3ZCM7,1
MTHFR,MTHFR_WT18F,Q9UHB9,2
MTHFR,MTHFR_WT18F,P04844,7
MTHFR,MTHFR_WT18F,P62491,3
MTHFR,MTHFR_WT18F,Q15907,3
MTHFR,MTHFR_WT18F,O14818,4
MTHFR,MTHFR_WT18F,Q15006,4
MTHFR,MTHFR_WT18F,Q9Y490,4
MTHFR,MTHFR_WT18F,Q86TB9,2
MTHFR,MTHFR_WT18F,P30419,2
MTHFR,MTHFR_WT18F,Q9H3K6,1
MTHFR,MTHFR_WT18F,P23588,3
MTHFR,MTHFR_WT18F,O95433,4
MTHFR,MTHFR_WT18F,O00264,1
MTHFR,MTHFR_WT18F,Q6Y7W6,2
MTHFR,MTHFR_WT18F,Q96CS3,2
MTHFR,MTHFR_WT18F,P62910,2
MTHFR,MTHFR_WT18F,P36543,7
MTHFR,MTHFR_WT18F,P62263,6
MTHFR,MTHFR_WT18F,Q9UKN8,1
MTHFR,MTHFR_WT18F,O43324,2
MTHFR,MTHFR_WT18F,O43684,3
MTHFR,MTHFR_WT18F,O95793,7
MTHFR,MTHFR_WT18F,P00558,5
MTHFR,MTHFR_WT18F,P19388,1
MTHFR,MTHFR_WT18F,O76003,4
MTHFR,MTHFR_WT18F,Q15233,4
MTHFR,MTHFR_WT18F,O15371,2
MTHFR,MTHFR_WT18F,P62318,1
MTHFR,MTHFR_WT18F,Q15750,3
MTHFR,MTHFR_WT18F,P10412,4
MTHFR,MTHFR_WT18F,Q15417,2
MTHFR,MTHFR_WT18F,P35249,3
MTHFR,MTHFR_WT18F,P62861,1
MTHFR,MTHFR_WT18F,Q86UK7,1
MTHFR,MTHFR_WT18F,Q9Y2L1,7
MTHFR,MTHFR_WT18F,Q92499,3
MTHFR,MTHFR_WT18F,Q13283,9
MTHFR,MTHFR_WT18F,Q8IWZ3,2
MTHFR,MTHFR_WT18F,O00443,1
MTHFR,MTHFR_WT18F,O75131,2
MTHFR,MTHFR_WT18F,P17980,2
MTHFR,MTHFR_WT18F,P48729,1
MTHFR,MTHFR_WT18F,Q14444,4
MTHFR,MTHFR_WT18F,P57088,1
MTHFR,MTHFR_WT18F,P46777,1
MTHFR,MTHFR_WT18F,Q9BUF5,4
MTHFR,MTHFR_WT18F,O00267,1
MTHFR,MTHFR_WT18F,Q02790,8
MTHFR,MTHFR_WT18F,P26196,5
MTHFR,MTHFR_WT18F,Q13263,9
MTHFR,MTHFR_WT18F,P25787,3
MTHFR,MTHFR_WT18F,Q13838,1
MTHFR,MTHFR_WT18F,P46782,1
MTHFR,MTHFR_WT18F,P23246,2
MTHFR,MTHFR_WT18F,Q13310,2
MTHFR,MTHFR_WT18F,Q15021,2
MTHFR,MTHFR_WT18F,Q96AG4,4
MTHFR,MTHFR_WT18F,Q12905,7
MTHFR,MTHFR_WT18F,P53041,2
MTHFR,MTHFR_WT18F,O75190,1
MTHFR,MTHFR_WT18F,Q9NR31,2
MTHFR,MTHFR_WT18F,P34932,3
MTHFR,MTHFR_WT18F,P38646,5
MTHFR,MTHFR_WT18F,P61619,4
MTHFR,MTHFR_WT18F,Q15008,1
MTHFR,MTHFR_WT18F,P06753,1
MTHFR,MTHFR_WT18F,P01859,2
MTHFR,MTHFR_WT18F,O75643,1
MTHFR,MTHFR_WT18F,Q7Z2W4,4
MTHFR,MTHFR_WT18F,P30153,8
MTHFR,MTHFR_WT18F,P60900,2
MTHFR,MTHFR_WT18F,P04792,4
MTHFR,MTHFR_WT18F,P26640,1
MTHFR,MTHFR_WT18F,P40925,1
MTHFR,MTHFR_WT18F,Q9NR30,1
MTHFR,MTHFR_WT18F,Q9Y5X3,1
MTHFR,MTHFR_WT18F,Q13200,5
MTHFR,MTHFR_WT18F,P18085,1
MTHFR,MTHFR_WT18F,Q86VP6,7
MTHFR,MTHFR_WT18F,Q96A72,1
MTHFR,MTHFR_WT18F,P61326,1
MTHFR,MTHFR_WT18F,Q7Z6Z7,2
MTHFR,MTHFR_WT18F,P68036,2
MTHFR,MTHFR_WT18F,P55036,2
MTHFR,MTHFR_WT18F,Q13642,1
MTHFR,MTHFR_WT18F,P33992,4
MTHFR,MTHFR_WT18F,P27816,9
MTHFR,MTHFR_WT18F,Q00325,2
MTHFR,MTHFR_WT18F,Q8N1G4,2
MTHFR,MTHFR_WT18F,P06493,4
MTHFR,MTHFR_WT18F,P51149,3
MTHFR,MTHFR_WT18F,P22061,1
MTHFR,MTHFR_WT18F,Q15717,1
MTHFR,MTHFR_WT18F,Q03252,1
MTHFR,MTHFR_WT18F,P30041,1
MTHFR,MTHFR_WT18F,P52209,6
MTHFR,MTHFR_WT18F,Q00341,12
MTHFR,MTHFR_WT18F,O60762,4
MTHFR,MTHFR_WT18F,Q99536,3
MTHFR,MTHFR_WT18F,Q15393,2
MTHFR,MTHFR_WT18F,P61956,1
MTHFR,MTHFR_WT18F,P47755,1
MTHFR,MTHFR_WT18F,P52907,4
MTHFR,MTHFR_WT18F,Q52LJ0,1
MTHFR,MTHFR_WT18F,P51570,2
MTHFR,MTHFR_WT18F,Q14C86,2
MTHFR,MTHFR_WT18F,P08708,2
MTHFR,MTHFR_WT18F,Q8TEQ6,1
MTHFR,MTHFR_WT18F,P08865,2
MTHFR,MTHFR_WT18F,Q9UHV9,5
MTHFR,MTHFR_WT18F,Q9UBM7,1
MTHFR,MTHFR_WT18F,Q9NRG9,6
MTHFR,MTHFR_WT18F,P62316,1
MTHFR,MTHFR_WT18F,Q07812,4
MTHFR,MTHFR_WT18F,Q6P1N0,3
MTHFR,MTHFR_WT18F,P15924,1
MTHFR,MTHFR_WT18F,P12956,2
MTHFR,MTHFR_WT18F,Q9NZ01,1
MTHFR,MTHFR_WT18F,Q8WU90,3
MTHFR,MTHFR_WT18F,Q53GQ0,4
MTHFR,MTHFR_WT18F,Q8TC12,3
MTHFR,MTHFR_WT18F,Q9Y4R8,1
MTHFR,MTHFR_WT18F,O60749,6
MTHFR,MTHFR_WT18F,Q8ND56,2
MTHFR,MTHFR_WT18F,O14950,1
MTHFR,MTHFR_WT18F,P19105,1
MTHFR,MTHFR_WT18F,P11021,7
MTHFR,MTHFR_WT18F,P26639,1
MTHFR,MTHFR_WT18F,P10809,4
MTHFR,MTHFR_WT18F,Q9Y6G9,3
MTHFR,MTHFR_WT18F,Q96PK6,1
MTHFR,MTHFR_WT18F,Q8NC51,5
MTHFR,MTHFR_WT18F,Q9Y6M1,2
MTHFR,MTHFR_WT18F,O95347,3
MTHFR,MTHFR_WT18F,P35268,1
MTHFR,MTHFR_WT18F,Q96QK1,8
MTHFR,MTHFR_WT18F,Q07020,3
MTHFR,MTHFR_WT18F,Q13620,1
MTHFR,MTHFR_WT18F,P10599,1
MTHFR,MTHFR_WT18F,Q16543,1
MTHFR,MTHFR_WT18F,P14866,2
MTHFR,MTHFR_WT18F,P53582,3
MTHFR,MTHFR_WT18F,O60841,2
MTHFR,MTHFR_WT18F,P61758,5
MTHFR,MTHFR_WT18F,O95373,2
MTHFR,MTHFR_WT18F,O94832,1
MTHFR,MTHFR_WT18F,P47813,1
MTHFR,MTHFR_WT18F,O14602,1
MTHFR,MTHFR_WT18F,Q7Z7A3,2
MTHFR,MTHFR_WT18F,Q8N684,1
MTHFR,MTHFR_WT18F,P27824,3
MTHFR,MTHFR_WT18F,P29692,4
MTHFR,MTHFR_WT18F,P48739,2
MTHFR,MTHFR_WT18F,P61158,3
MTHFR,MTHFR_WT18F,P49721,2
MTHFR,MTHFR_WT18F,Q7KZF4,12
MTHFR,MTHFR_WT18F,Q71UM5,1
MTHFR,MTHFR_WT18F,Q9BSJ8,5
MTHFR,MTHFR_WT18F,P61106,1
MTHFR,MTHFR_WT18F,Q13347,3
MTHFR,MTHFR_WT18F,Q92598,2
MTHFR,MTHFR_WT18F,P51665,3
MTHFR,MTHFR_WT18F,Q99460,2
MTHFR,MTHFR_WT18F,P43243,3
MTHFR,MTHFR_WT18F,P63151,2
MTHFR,MTHFR_WT18F,P55209,1
MTHFR,MTHFR_WT18F,Q99733,1
MTHFR,MTHFR_WT18F,P23528,3
MTHFR,MTHFR_WT18F,Q14527,1
MTHFR,MTHFR_WT18F,Q9NZB2,5
MTHFR,MTHFR_WT18F,Q12788,1
MTHFR,MTHFR_WT18F,Q9UN86,2
MTHFR,MTHFR_WT18F,Q13148,3
MTHFR,MTHFR_WT18F,Q71RC2,2
